Name,IMO,Flag,Risk status,Vessel type,Age,Beneficial owner,Commercial manager,Registered owner,ISM manager,Port of Registry,Call Sign,MMSI,Classification Society,Status,Length (m),Width (m),Draught (m),Gross Tonnage,Net Tonnage,Deadweight Tonnage,Ownership Changes,Name Changes,Last Change Date,Owner Sanctions,Manager Reputation,Latitude,Longitude,Speed (knots),Course,Heading,Last Update,AIS Status,Signal Quality,Accuracy,Spoofing Risk,Dark Activity,STS Transfer Events,OFAC Listed,UN Sanctions,EU Sanctions,Total Hits,Last Violation,Detention History,Port State Control,Deficiency Count,Banning Status,Trade Route Risk,Current Region,Temperature,Wind Speed,Wave Height,Sea State,Piracy Zone,War Zone,Storm Area,Ice Zone,Voyage Risk
STANISLAV GOVORUKHIN,9621596,RU,Sanctioned,LIQUID TANKER,10,GAZPROM,GAZPROM,GAZPROM,GAZPROM,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
STAR 5,9150377,IR,Sanctioned,LIQUID TANKER,28,SAFIR GOSTAR SEPAHAN CO,SAFIR GOSTAR SEPAHAN CO,MOSHTAQ TEJARAT SANAT CO JSC,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
STELLAR BEVERLY,9208069,CM,Sanctioned,LIQUID TANKER,26,-,ELITE MARINE SHIP MANAGEMENT,YEGUA TRADING LTD,ELITE MARINE SHIP MANAGEMENT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
STELLAR ORACLE,9194127,GY,Sanctioned,LIQUID TANKER,25,-,EAST WIND SHIP MANAGEMENT LTD,KAYO TRADING CO LTD,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
STORM PEARL,9263203,CM,Sanctioned,LIQUID TANKER,22,-,STORM MARITIME SERVICES & TRDG,STORM MARITIME SERVICES & TRDG,EAST GEMI ISLETMECILIGI AS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
STREAM,9569633,IR,Sanctioned,LIQUID TANKER,13,NITC,NITC,ANGEL SHIPPING LTDBZE,NITC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
SUN,9293117,CM,Sanctioned,LIQUID TANKER,21,-,WAVEWHISPER SHIPPING LTD,WAVEWHISPER SHIPPING LTD,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
SUNSEA,9342786,VN,Sanctioned,LIQUID TANKER,19,NEWWAY SHIPPING CO LTD,NEWWAY SHIPPING CO LTD,NEWWAY SHIPPING CO LTD,NEWWAY SHIPPING CO LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
SVYATOY KNYAZ VLADIMIR,9678238,RU,Sanctioned,-,9,-,ROSNEFTEFLOT JSC,ROSNEFTEFLOT JSC,ROSNEFTEFLOT JSC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
SYNDRA,9321976,TL,Sanctioned,LIQUID TANKER,20,LIJUN ZHANG,DEGONIA CO LTD,SAVANNAH NAIA LTD,DEGONIA CO LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
SYRMA,9204805,GY,Sanctioned,LIQUID TANKER,26,MINH THU SHIPPING TRADING JSC,MINH THU SHIPPING TRADING JSC,MINH THU SHIPPING TRADING JSC,AURIGA SHIPPING MANAGEMENT PTE LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
TAIBOLA,9086253,RU,Sanctioned,GENERAL CARGO SHIP,32,LLC TC NORD PROJECT,TK NORD PROJECT LLC,TK NORD PROJECT LLC,TK NORD PROJECT LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
TAIMYR,9105140,RU,Sanctioned,LIQUID TANKER,31,TRINITY SHIPPING LLC,TRINITY SHIPPING LLC,TRINITY SHIPPING LLC,TRINITY SHIPPING LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
TALISMAN,9292060,RU,Sanctioned,LIQUID TANKER,20,-,NORTH FLEET LTD,AMETRINE NAVIGATION INC,NORTH FLEET LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
TANGO 2,9389071,PA,Sanctioned,LIQUID TANKER,17,-,GUI ZHOU FA ZHAN SHIP,KOSHA SHIPPING LTD,WU GONG SHAN SHIPMANAGEMENT CO,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
TANIA STAR,9134165,CM,Sanctioned,LPG TANKER,30,-,-,-,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
TAWANNA,9247780,CW,Sanctioned,LIQUID TANKER,23,-,MARINE LINK CO LTD,MARINE LINK CO LTD,MARINE LINK CO LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
TEMPEST DREAM,9308132,SL,Sanctioned,LIQUID TANKER,20,-,EAST GEMI ISLETMECILIGI AS,TEMPEST MARITIME SERVICES TRDG,EAST GEMI ISLETMECILIGI AS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
TENDUA,9299862,SL,Sanctioned,LIQUID TANKER,20,-,RAGANG SHIPPING INC,RAGANG SHIPPING INC,CHARAI SEA SHIPPING PVT LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
TERMEH,9213399,IR,Sanctioned,BULK CARRIER,25,IRAN SHIPPING LINES,RAHBARAN OMID DARYA SHIP MGMT,OGHIAANOUS KHOROUSHAN SHIPPING,RAHBARAN OMID DARYA SHIP MGMT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
THOTH,9164718,RU,Sanctioned,LIQUID TANKER,27,KONTUR SPB OOO,KONTUR SPB OOO,CAIRD SEAFARING LTD,KONTUR SPB OOO,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
THRON,9404948,CM,Sanctioned,LIQUID TANKER,17,SK SHIPPING CO LTD KRS,CHAO ZHOU HU SHIPMANAGEMENT CO,ACROPORA MARINE INC,CHAO ZHOU HU SHIPMANAGEMENT CO,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
TIAN XIANG 7,8407802,Unknown,Sanctioned,FISHING VESSEL,42,-,DALIAN OCEAN FISHING CO LTD,DALIAN OCEAN FISHING CO LTD,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
TIAN YU 7,8651283,CN,Sanctioned,FISHING VESSEL,22,-,DALIAN OCEAN FISHING CO LTD,DALIAN OCEAN FISHING CO LTD,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
TIAN YU 8,8651295,CN,Sanctioned,FISHING VESSEL,22,-,DALIAN OCEAN FISHING CO LTD,DALIAN OCEAN FISHING CO LTD,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
TIBER,9411288,GN,Sanctioned,LIQUID TANKER,19,-,SEA ROUTE SHIP MANAGEMENT FZE,WHITE SEA NAUTICAL SA,SEA ROUTE SHIP MANAGEMENT FZE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
TIBURON,9283291,SL,Sanctioned,LIQUID TANKER,21,-,NAFANUA LTD,NAFANUA LTD,NIGHT MOON NAVIGATION LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
TIFANI,9273337,BW,Sanctioned,LIQUID TANKER,23,WORLD CREW PROVIDER NV,ENSA SHIP MANAGEMENT PVT LTD,WORLD CREW PROVIDER NV,ENSA SHIP MANAGEMENT PVT LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
TIFON,7206512,Unknown,Sanctioned,TUG AND TOWAGE VESSEL,55,-,EMPRESA DE NAVEGACION CARIBE,EMPRESA DE NAVEGACION CARIBE,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
TIKSY,8821802,RU,Sanctioned,GENERAL CARGO SHIP,36,TK NORD PROJECT LLC,TK NORD PROJECT LLC,TK NORD PROJECT LLC,TK NORD PROJECT LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
TIMA,9237797,GY,Sanctioned,LIQUID TANKER,23,-,CELESTITE MARITIME INC,CELESTITE MARITIME INC,MARINE SOLUTION PVT LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
TITAN,9293143,CW,Sanctioned,LIQUID TANKER,21,-,ALPHA SHINE MARINE SERVICES,-,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
TIYARA,9231224,NI,Sanctioned,LIQUID TANKER,24,-,-,-,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
TK SCORPIO,9346732,TO,Sanctioned,LIQUID TANKER,19,-,HONG KONG HANYUAN SHIPPING CO,HONG KONG HANYUAN SHIPPING CO,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
TOLAK SEMBILAN,9360001,SG,Sanctioned,TUG AND TOWAGE VESSEL,21,-,ANGLO PREMIER SHIPPING PTE LTD,ANGLO PREMIER SHIPPING PTE LTD,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
TONG SAN 2,8937675,KP,Sanctioned,BULK CARRIER,30,NAMPHO FISHERY CO,NAMPHO FISHERY CO,NAMPHO FISHERY CO,NAMPHO FISHERY CO,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Yellow Sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
TONG YUAN,9638197,CN,Sanctioned,DREDGING VESSEL,14,-,TIANJIN INTERNATIONAL MARINE,TIANJIN INTERNATIONAL MARINE,TIANJIN INTERNATIONAL MARINE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
TORERO M,9292503,CM,Sanctioned,LIQUID TANKER,21,-,GATSBY ENTERPRISES LTD,GATSBY ENTERPRISES LTD,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
TOUSKA,9328900,IR,Sanctioned,CONTAINER,19,IRAN SHIPPING LINES,RAHBARAN OMID DARYA SHIP MGMT,MOSAKHAR DARYA SHIPPING CO,RAHBARAN OMID DARYA SHIP MGMT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
TRADER,9388754,RU,Sanctioned,LIQUID TANKER,18,XINGFU HAI SHIPPING LTD,XINGFU HAI SHIPPING LTD,XINGFU HAI SHIPPING LTD,FIRST SKYLINES LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
TRIBILIN,9693240,PA,Sanctioned,TUG AND TOWAGE VESSEL,12,-,PDVSA,INTERNATIONAL OFFSHORE ENG,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
TYCHE 1,9308077,CM,Sanctioned,LIQUID TANKER,20,-,-,-,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
TYCHE I,9247390,PA,Sanctioned,LIQUID TANKER,23,-,BTA LOGISTICS LTD,BTA LOGISTICS LTD,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
TYUMEN,9422653,RU,Sanctioned,LIQUID TANKER,18,GAZPROM NEFT,GAZPROMNEFT MARINE BUNKER LTD,GAZPROMNEFT MARINE BUNKER LTD,GAZPROMNEFT SHIPPING LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
UMBA,9196620,RU,Sanctioned,FLOATING PRODUCTION AND STORAGE UNIT,25,RPK NORD LLC,RPK NORD LLC,RPK NORD LLC,RPK NORD LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
UTRENNIY,9347059,RU,Sanctioned,GENERAL CARGO SHIP,20,TK NORD PROJECT LLC,TK NORD PROJECT LLC,TK NORD PROJECT LLC,TK NORD PROJECT LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
VAFA 1,8422682,RU,Sanctioned,GENERAL CARGO SHIP,42,VAFA WHOLESALE LTD OOO OPTOVAYA FIRMA VAFA,VAFA WHOLESALE LTD OOO OPTOVAYA FIRMA VAFA,VAFA WHOLESALE LTD OOO OPTOVAYA FIRMA VAFA,VAFA WHOLESALE LTD OOO OPTOVAYA FIRMA VAFA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
VALENTE,9298272,TZ,Sanctioned,LIQUID TANKER,21,BEST WAY TANKER CORP,BEST WAY TANKER CORP,BEST WAY TANKER CORP,OCEAN VOYAGE LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
VALENTIN EMIROV,8866591,RU,Sanctioned,GENERAL CARGO SHIP,33,MG-FLOT LLC,MG-FLOT LLC,MG-FLOT LLC,MG-FLOT LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
VALENTIN PIKUL,9885879,RU,Sanctioned,LIQUID TANKER,2,ROSNEFT JSC,ROSNEFTEFLOT JSC,ROSNEFTEFLOT JSC,ROSNEFTEFLOT JSC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
